DISTANCE_MA5,TEMPERATURE_MA5,TIME_MA5,RETRACAO_MA5,DISTANCE_MA1,TEMPERATURE_MA1,TIME_MA1,RETRACAO_MA1,DISTANCE_MA3,TEMPERATURE_MA3,TIME_MA3,RETRACAO_MA3
1042.04856,553.55,-155530.90004,1.00212,1041.5585416666659,554.0,-152443.92787500002,1.0035166666666673,1042.0159,553.9,-152977.79444,1.00221
1042.0186,553.65,-154900.27016,1.0022,1042.9204166666666,554.1,-151843.32799500006,0.9995891666666666,1042.00715,554.0,-152410.56122,1.00223
1042.12129,553.75,-154250.73251,1.00191,1043.1186111111108,554.2,-151342.82809500006,0.9990094444444444,1042.53252,554.1,-151876.69466,1.00071
1042.16994,553.85,-153616.76597,1.00176,1042.6808333333333,554.3,-150942.428175,1.000271666666667,1042.90662,554.2,-151376.19476,0.99962
1042.30923,553.95,-152956.10611,1.00136,1042.767222222222,554.4,-150542.02825500007,1.0000305555555555,1042.85556,554.3,-150942.42818,0.99977
1042.15587,554.05,-152282.09957,1.0018,1040.5400000000004,554.5,-150141.628335,1.006476666666667,1041.99602,554.4,-150542.02826,1.00226
1042.29823,554.15,-151743.22802,1.00139,1043.61875,554.6,-149841.32839500002,0.9975995833333332,1042.30866,554.5,-150174.995,1.00137
1042.50777,554.25,-151312.7981,1.00079,1043.384166666667,554.7,-149541.028455,0.9982633333333336,1042.51431,554.6,-149841.3284,1.00078
1042.38115,554.35,-150862.34819,1.00115,1041.6804166666664,554.8,-149040.528555,1.0032072916666672,1042.89444,554.7,-149474.29514,0.99969
1042.46498,554.46,-150421.90828,1.00091,1042.3808333333334,555.0,-148540.028655,1.0011741666666667,1042.48181,554.83333,-149040.52856,1.00088
1042.61129,554.57,-150001.48836,1.00049,1043.0216666666663,555.1,-148239.728715,0.9993045833333329,1042.36097,554.96667,-148606.76198,1.00123
1042.59594,554.68,-149591.07844,1.00054,1042.7669444444446,555.2,-147739.22881500007,1.0000261111111113,1042.72315,555.1,-148172.9954,1.00017
1042.60567,554.79,-149190.67852,1.00051,1043.2158333333336,555.3,-147338.82889500007,0.9987458333333332,1043.00148,555.2,-147772.59548,0.99936
1042.74396,554.9,-148800.2886,1.00011,1044.06375,555.4,-147038.528955,0.9963099999999998,1043.34884,555.3,-147372.19556,0.99836
1042.87786,555.01,-148409.89868,0.99973,1044.1062499999996,555.5,-146638.129035,0.9961891666666666,1043.79528,555.4,-147005.1623,0.99708
1043.08632,555.12,-148019.50876,0.99913,1042.6245833333332,555.6,-146237.72911500002,1.0004683333333333,1043.59819,555.5,-146638.12904,0.99766
1043.17069,555.23,-147619.10884,0.99889,1044.4624999999996,555.7,-145837.329195,0.9951766666666666,1043.73111,555.6,-146237.72912,0.99728
1043.01424,555.34,-147208.69892,0.99934,1041.8195833333332,555.8,-145436.929275,1.002770833333333,1042.96889,555.7,-145837.3292,0.99947
1043.07228,555.45,-146808.299,0.99916,1042.260833333333,555.9,-145036.529355,1.0014841666666665,1042.84764,555.8,-145436.92928,0.99981
1043.22186,555.55,-146417.90908,0.99873,1043.8766666666666,556.0,-144636.12943500007,0.9968520833333332,1042.65236,555.9,-145036.52936,1.00037
1043.14703,555.65,-146017.50916,0.99895,1042.273333333333,556.1,-144235.729515,1.00147875,1042.80361,556.0,-144636.12944,0.99994
1042.88442,555.75,-145637.12923,0.99971,1040.1408333333334,556.2,-143935.429575,1.0076133333333332,1042.09694,556.1,-144269.09618,1.00198
1042.57861,555.85,-145256.74931,1.00059,1040.1577777777775,556.3,-143535.029655,1.0075927777777778,1040.85731,556.2,-143902.06292,1.00556
1042.32713,555.96,-144846.33939,1.00132,1041.5488888888897,556.5,-142934.429775,1.0035511111111115,1040.61583,556.33333,-143468.29634,1.00625
1041.91304,556.07,-144425.91948,1.00251,1039.9654166666667,556.6,-142433.92987500006,1.0081533333333337,1040.55736,556.46667,-142967.79644,1.00643
1041.43117,556.18,-144015.50956,1.00392,1037.8058333333333,556.7,-142133.62993500006,1.01449,1039.77338,556.6,-142500.6632,1.00873
1041.23106,556.29,-143605.09964,1.00449,1042.4613888888887,556.8,-141733.23001499998,1.0009200000000005,1040.07755,556.7,-142100.26328,1.00785
1041.21656,556.4,-143184.67972,1.00453,1041.6745833333332,556.9,-141232.730115,1.0032016666666668,1040.64727,556.8,-141699.86336,1.0062
1041.18368,556.51,-142764.25981,1.00463,1041.932083333333,557.0,-140832.33019500002,1.0024520833333337,1042.02269,556.9,-141266.09678,1.00219
1040.91585,556.62,-142343.83989,1.0054,1041.198333333333,557.1,-140431.930275,1.00457,1041.60167,557.0,-140832.3302,1.00341
1040.77564,556.73,-141923.41998,1.00581,1040.87125,557.2,-140031.530355,1.00554125,1041.33389,557.1,-140431.93028,1.00419
1040.84581,556.84,-141503.00006,1.00561,1040.8425000000002,557.3,-139731.230415,1.0056,1040.97069,557.2,-140064.89702,1.00524
1040.98674,556.95,-140907.40518,1.0052,1041.5670833333336,557.4,-137579.08084500002,1.0035243750000005,1041.09361,557.3,-139113.94721,1.00489
1040.97391,557.05,-140061.56035,1.00524,1041.4206250000002,557.5,-134475.98146500002,1.0039340625000004,1041.27674,557.4,-137262.09758,1.00435
1041.09413,557.15,-139226.28163,1.00489,1041.1675925925929,557.6,-134081.14265500006,1.0046710185185186,1041.3851,557.5,-135378.73499,1.00404
1041.44402,557.25,-138320.37681,1.00387,1041.3047916666662,557.7,-133074.581745,1.0042820833333337,1041.29767,557.6,-133877.23529,1.0043
1041.32004,557.35,-137477.03448,1.00423,1041.2215625,557.8,-133299.8067,1.004512604166667,1041.23132,557.7,-133485.17703,1.00449
1041.36889,557.45,-136623.32465,1.00409,1042.163095238096,557.9,-132695.6318207143,1.0017853571428579,1041.56315,557.8,-133023.34009,1.00353
1041.26598,557.55,-136128.83075,1.00439,1040.9029166666674,558.0,-135887.39118300006,1.0054329166666676,1041.42919,557.9,-133960.94323,1.00391
1041.32954,557.65,-135237.94092,1.0042,1041.8340000000003,558.1,-131523.03205500002,1.0027476666666673,1041.63334,558.0,-133368.68502,1.00332
1041.36325,557.75,-134086.79115,1.0041,1041.2083333333333,558.2,-128520.03265499999,1.0045433333333331,1041.31508,558.1,-131976.81863,1.00424
1041.33533,557.85,-132925.63139,1.00418,1040.5633333333335,558.3,-128119.63273500002,1.0064127777777785,1041.20189,558.2,-129387.56582,1.00457
1041.23417,557.96,-131929.63658,1.00448,1040.5554166666668,558.5,-127619.132835,1.0064479166666669,1040.77569,558.33333,-128086.26608,1.0058
1041.2546,558.07,-131213.92173,1.00442,1041.6249999999998,558.6,-127318.832895,1.0033341666666666,1040.91458,558.46667,-127685.86616,1.0054
1041.23121,558.18,-130497.65076,1.00448,1040.9336111111106,558.7,-126918.432975,1.005338888888889,1041.03801,558.6,-127285.46624,1.00504
1041.10348,558.29,-129841.99589,1.00485,1040.0275,558.8,-126518.03305499999,1.0079816666666668,1040.86204,558.7,-126918.43298,1.00555
1041.03207,558.4,-129143.79853,1.00506,1040.5075,558.9,-126317.833095,1.0065658333333332,1040.48954,558.8,-126584.76638,1.00663
1040.94215,558.51,-128465.97867,1.00532,1041.2638888888887,559.0,-125917.433175,1.0043997222222223,1040.59963,558.9,-126251.09978,1.00632
1041.21986,558.62,-127428.94287,1.00452,1043.68,559.1,-125517.03325500002,0.9974016666666669,1041.81713,559.0,-125917.43318,1.00279
1041.19217,558.73,-126798.313,1.0046,1041.5570833333334,559.2,-125216.73331500002,1.0035354166666668,1042.16699,559.1,-125550.39992,1.00178
1041.20658,558.84,-126427.94307,1.00455,1041.3524999999997,559.3,-124816.33339499998,1.0041129166666665,1042.19653,559.2,-125183.36666,1.00168
1041.22883,558.96,-126037.55315,1.00449,1040.785833333333,559.5,-124215.733515,1.0057654166666676,1041.23181,559.33333,-124749.60008,1.00447
1041.21329,559.07,-125647.16323,1.00453,1040.4,559.6,-123715.23361500002,1.0068741666666663,1040.84611,559.46667,-124249.10018,1.00558
1040.93588,559.18,-125266.7833,1.00533,1038.8508333333332,559.7,-123515.033655,1.0113675000000002,1040.01222,559.6,-123815.3336,1.008
1040.90431,559.29,-124896.41338,1.00543,1040.6179166666664,559.8,-123214.73371500001,1.0062462499999998,1039.95625,559.7,-123481.667,1.00816
1040.91581,559.4,-124516.03345,1.00539,1040.1425000000004,559.9,-122714.23381500001,1.0076338888888892,1039.87042,559.8,-123148.0004,1.00842
1040.93922,559.52,-124105.62354,1.00532,1040.7416666666666,560.1,-122213.733915,1.0058758333333333,1040.50069,559.93333,-122714.23382,1.00659
1040.78079,559.64,-123695.21362,1.00578,1039.6795833333335,560.2,-121813.33399500001,1.0090054166666669,1040.18792,560.06667,-122247.10058,1.00751
1040.5885,559.76,-123274.7937,1.00634,1041.7570833333332,560.3,-121312.834095,1.0029429166666666,1040.72611,560.2,-121779.96734,1.00594
1040.39829,559.88,-122884.40378,1.00689,1039.655,560.4,-121312.834095,1.00907,1040.36389,560.3,-121479.6674,1.00701
1040.29338,560.0,-122473.99386,1.00719,1040.303333333333,560.5,-120712.23421500002,1.0071563888888886,1040.57181,560.4,-121112.63414,1.00639
1040.24742,560.11,-122073.59394,1.00733,1040.3262500000003,560.6,-120211.73431500001,1.0070929166666671,1040.09486,560.5,-120745.60088,1.00777
1040.14967,560.22,-121683.20402,1.00761,1039.4225,560.7,-119811.334395,1.0097258333333332,1040.01736,560.6,-120245.10098,1.00799
1040.3305,560.33,-121282.8041,1.00709,1040.6591666666668,560.8,-119511.03445500002,1.0061658333333334,1040.13597,560.7,-119844.70106,1.00766
1040.29592,560.44,-120882.40418,1.00719,1040.2720833333333,560.9,-119210.734515,1.0072516666666669,1040.11792,560.8,-119511.03446,1.00771
1040.20017,560.55,-120502.02426,1.00747,1039.1850000000004,561.0,-118910.434575,1.0104375,1040.03875,560.9,-119210.73452,1.00795
1039.91622,560.65,-120131.65433,1.0083,1037.9022222222225,561.1,-118510.034655,1.0142008333333337,1039.11977,561.0,-118877.06792,1.01063
1039.92651,560.75,-119751.27441,1.00827,1039.7825,561.2,-118009.53475500002,1.008690833333333,1038.95657,561.1,-118476.668,1.01111
1039.61518,560.85,-119380.90448,1.00918,1038.6437500000004,561.3,-117609.13483500002,1.0120566666666668,1038.77616,561.2,-118042.90142,1.01165
1039.60585,560.95,-118980.50456,1.00921,1039.561666666667,561.4,-117308.83489500002,1.0093283333333334,1039.32931,561.3,-117642.5015,1.01003
1039.61885,561.05,-118610.13464,1.00917,1040.4333333333334,561.5,-117008.534955,1.006797916666667,1039.54625,561.4,-117308.8349,1.00939
1039.68606,561.15,-118249.77471,1.00898,1040.9983333333332,561.6,-116608.13503500006,1.0051733333333333,1040.33111,561.5,-116975.1683,1.0071
1039.78026,561.25,-117889.41478,1.00871,1040.3645833333333,561.7,-116207.735115,1.006999583333333,1040.59875,561.6,-116608.13504,1.00632
1039.70035,561.35,-117509.03486,1.00894,1039.86,561.8,-115707.235215,1.0084586111111111,1040.40764,561.7,-116174.36846,1.00688
1039.58031,561.45,-117118.64493,1.00929,1039.071666666667,561.9,-115306.83529500001,1.010725,1039.76542,561.8,-115740.60188,1.00873
1039.70328,561.55,-116718.24501,1.00893,1040.4147222222216,562.0,-114906.43537500002,1.006856388888889,1039.78213,561.9,-115306.8353,1.00868
1040.00056,561.65,-116307.8351,1.00806,1040.875,562.1,-114405.935475,1.0055349999999998,1040.12046,562.0,-114873.06872,1.00771
1039.98581,561.75,-115882.41018,1.00811,1039.635,562.2,-113755.285605,1.009127291666667,1040.30824,562.1,-114355.88549,1.00717
1040.09518,561.85,-115451.98027,1.00778,1039.7375,562.3,-113304.83569500002,1.0088212499999998,1040.0825,562.2,-113822.01893,1.00783
1040.42079,561.95,-114991.52036,1.00684,1042.8177777777773,562.4,-112704.23581500002,0.9998744444444444,1040.73009,562.3,-113254.78571,1.00594
1040.46063,562.05,-114521.05045,1.00672,1040.8316666666667,562.5,-112303.835895,1.005644166666667,1041.12898,562.4,-112770.96914,1.00478
1040.41038,562.15,-114040.57055,1.00687,1040.4958333333334,562.6,-111803.33599500002,1.0066272916666672,1041.38176,562.5,-112270.46924,1.00405
1040.50633,562.25,-113550.08065,1.00659,1041.324166666667,562.7,-111302.83609500002,1.0042166666666668,1040.88389,562.6,-111803.336,1.0055
1040.47226,562.35,-112869.40078,1.00669,1039.519285714286,562.8,-108900.436575,1.0094558333333337,1040.44643,562.7,-110668.86956,1.00677
1040.45858,562.45,-112153.12981,1.00673,1038.9348148148142,562.9,-108144.12561499998,1.0111676851851852,1039.92609,562.8,-109449.13276,1.00828
1040.31603,562.55,-111420.96996,1.00715,1038.9892857142866,563.0,-107584.83683785716,1.0109886904761904,1039.1478,562.9,-108209.79968,1.01054
1040.1023,562.65,-110534.08414,1.00776,1038.7376666666662,563.1,-105537.07724700002,1.0117155000000004,1038.88726,563.0,-107088.6799,1.01129
1040.13588,562.75,-109568.11933,1.00766,1039.9708333333333,563.2,-104095.637535,1.0081366666666671,1039.2326,563.1,-105739.18387,1.01028
1040.10299,562.85,-108607.15952,1.00776,1039.4086111111114,563.3,-103695.23761499999,1.0097547222222223,1039.37237,563.2,-104442.6508,1.00987
1039.84169,562.95,-107646.19971,1.00852,1040.2047222222225,563.4,-103094.637735,1.0074644444444447,1039.86139,563.3,-103628.5043,1.00845
1039.59799,563.05,-106645.19991,1.00923,1038.3946666666664,563.5,-102293.837895,1.0127548333333338,1039.336,563.4,-103027.90442,1.00999
1039.39882,563.15,-105634.19012,1.00981,1038.5041666666666,563.6,-101693.238015,1.012435,1039.03452,563.5,-102360.57122,1.01088
1039.16713,563.25,-104633.19032,1.01048,1039.0072222222225,563.7,-101292.838095,1.0109480555555557,1038.63535,563.6,-101759.97134,1.01205
1039.2427,563.35,-103832.39048,1.01026,1040.275,563.8,-100892.438175,1.0072366666666668,1039.26213,563.7,-101292.8381,1.01021
1039.20374,563.45,-103057.17174,1.01037,1038.545208333333,563.9,-100391.938275,1.0123147916666675,1039.27581,563.8,-100859.07152,1.01017
1039.19423,563.55,-102277.8219,1.0104,1038.8941666666667,564.0,-99791.33839499998,1.0112662500000005,1039.23812,563.9,-100358.57162,1.01027
1039.14552,563.65,-101653.19802,1.01055,1038.2505555555556,564.1,-99290.83849500002,1.0131747222222225,1038.56331,564.0,-99824.70506,1.01225
1038.94652,563.75,-101122.66813,1.01113,1037.9808333333335,564.2,-98790.33859500001,1.0139475,1038.37519,564.1,-99290.8385,1.0128
1038.8487,563.85,-100572.11824,1.01142,1038.4304166666668,564.3,-98189.738715,1.012626666666667,1038.2206,564.2,-98756.97194,1.01325
1038.89406,563.95,-100031.57835,1.01128,1040.6583333333335,564.4,-97689.238815,1.0061133333333332,1039.02319,564.3,-98223.10538,1.0109
1038.84587,564.05,-99531.07845,1.01142,1037.9127777777776,564.5,-97288.83889500001,1.0141475000000002,1039.00051,564.4,-97722.60548,1.01096
1038.7737,564.15,-99030.57855,1.01163,1037.7825,564.6,-96688.239015,1.0145391666666668,1038.78454,564.5,-97222.10558,1.0116
1038.76373,564.25,-98570.11864,1.01166,1038.9075,564.7,-96688.239015,1.0112333333333334,1038.20093,564.6,-96888.43898,1.01331
1038.6004,564.35,-98099.64873,1.01214,1038.6416666666667,564.8,-96187.739115,1.0120183333333332,1038.44389,564.7,-96521.40572,1.0126
1038.63196,564.45,-97629.17883,1.01204,1038.8608333333332,564.9,-95687.239215,1.0113619444444446,1038.80333,564.8,-96187.73912,1.01154
1038.57438,564.55,-97168.71892,1.01221,1038.3183333333334,565.0,-95186.739315,1.0129608333333335,1038.60694,564.9,-95687.23922,1.01211
1038.33249,564.65,-96728.27901,1.01292,1035.8316666666667,565.1,-94886.439375,1.0202725000000001,1037.67028,565.0,-95253.47264,1.01487
1038.34713,564.75,-96297.84909,1.01288,1038.127222222222,565.2,-94486.03945499999,1.0135161111111108,1037.42574,565.1,-94853.07272,1.01558
1038.23221,564.85,-95877.42918,1.01322,1037.2812500000002,565.3,-93985.539555,1.01599625,1037.08005,565.2,-94452.6728,1.01659
1037.88229,564.95,-95467.01926,1.01424,1037.1591666666666,565.4,-93585.139635,1.01638375,1037.52255,565.3,-94018.90622,1.0153
1037.95764,565.05,-95056.60934,1.01402,1038.66625,565.5,-93184.73971500002,1.0119529166666663,1037.70222,565.4,-93585.13964,1.01478
1038.03681,565.15,-94666.21942,1.01379,1038.5741666666663,565.6,-92784.339795,1.0122070833333334,1038.13319,565.5,-93184.73972,1.01351
1037.89881,565.25,-94225.77951,1.0142,1037.5275,565.7,-92283.839895,1.015283055555556,1038.25597,565.6,-92750.97314,1.01315
1037.78597,565.35,-93795.34959,1.01452,1037.5133333333335,565.8,-91883.43997500004,1.0152933333333334,1037.87167,565.7,-92317.20656,1.01426
1037.62786,565.45,-93374.92968,1.01499,1037.279722222222,565.9,-91483.040055,1.0159947222222223,1037.44019,565.8,-91883.43998,1.01552
1037.49532,565.55,-92954.50976,1.01538,1036.9929166666666,566.0,-90982.540155,1.016855833333333,1037.26199,565.9,-91449.6734,1.01605
1037.61761,565.65,-92524.07985,1.01501,1037.0545833333338,566.1,-90582.140235,1.0166666666666668,1037.10907,566.0,-91015.90682,1.01651
1037.56281,565.75,-92093.64993,1.01517,1037.5791666666667,566.2,-90181.740315,1.0151004166666668,1037.20889,566.1,-90582.14024,1.01621
1037.52881,565.85,-91030.58815,1.01527,1036.9413333333323,566.3,-83354.92167899999,1.0169975000000004,1037.19169,566.2,-88039.60074,1.01625
1037.52167,565.95,-90115.67433,1.01529,1037.0877499999992,566.4,-84436.00146300001,1.016586916666666,1037.20275,566.3,-85990.88782,1.01623
1037.37959,566.05,-89302.36199,1.01571,1037.2454166666662,566.5,-85051.61634000001,1.0161098958333326,1037.0915,566.4,-84280.84649,1.01656
1037.24672,566.15,-88416.47717,1.0161,1037.2455208333322,566.6,-83925.49156499999,1.016113854166666,1037.1929,566.5,-84471.03646,1.01627
1037.05661,566.25,-87647.70932,1.01666,1035.626333333333,566.7,-84596.16143100001,1.0208965000000003,1036.70576,566.6,-84524.42311,1.01771
1036.87074,566.35,-86779.34199,1.01721,1035.6546874999997,566.8,-83199.76671000001,1.0208009374999996,1036.17551,566.7,-83907.1399,1.01927
1036.7425,566.45,-86041.10464,1.01759,1035.9972916666657,566.9,-84100.66652999999,1.0197835416666658,1035.75944,566.8,-83965.53156,1.02049
1036.63839,566.55,-85198.83481,1.0179,1035.9517857142853,567.0,-82559.84183785718,1.0199283333333338,1035.86792,566.9,-83286.75836,1.02017
1036.41705,566.65,-84347.98498,1.01855,1034.8412500000004,567.1,-82073.641935,1.023215,1035.59678,567.0,-82911.38343,1.02098
1036.29861,566.75,-83076.71523,1.0189,1036.3947222222225,567.2,-77469.04285499999,1.0185913888888891,1035.72925,567.1,-80700.84221,1.02058
1036.11564,566.85,-82438.07736,1.01945,1035.1116666666671,567.3,-76968.54295500001,1.0224716666666664,1035.44921,567.2,-78837.07592,1.02143
1035.97516,566.95,-81651.29152,1.01986,1035.6829166666666,567.4,-76568.143035,1.0207187499999997,1035.72977,567.3,-77001.90962,1.02059
1035.93958,567.05,-80762.9042,1.01997,1036.8895833333333,567.5,-76167.74311499999,1.017148333333333,1035.89472,567.4,-76568.14304,1.02011
1035.93794,567.15,-79937.07936,1.01997,1037.2291666666665,567.6,-75667.243215,1.0161372222222222,1036.60056,567.5,-76134.37646,1.018
1036.06714,567.25,-79004.14755,1.01958,1036.9183333333333,567.7,-75266.84329500001,1.0170533333333334,1037.01236,567.6,-75700.60988,1.01678
1036.15113,567.35,-78180.82521,1.01934,1036.4945833333338,567.8,-74966.543355,1.0183291666666665,1036.88069,567.7,-75300.20996,1.01717
1036.25348,567.45,-77237.3829,1.01904,1037.0208333333333,567.9,-74666.243415,1.0167891666666666,1036.81125,567.8,-74966.54336,1.01739
1036.4201,567.55,-76417.99306,1.01855,1037.617916666667,568.0,-74365.943475,1.0150108333333334,1037.04444,567.9,-74666.24342,1.01671
1036.46453,567.65,-75597.17323,1.01841,1035.2855555555557,568.1,-73865.44357500001,1.0218916666666664,1036.64144,568.0,-74299.21016,1.0179
1036.42868,567.75,-75186.76331,1.01852,1036.0362500000003,568.2,-73364.943675,1.0196758333333336,1036.31324,568.1,-73865.44358,1.01886
1036.26685,567.85,-74796.37339,1.019,1033.4933333333336,568.3,-73064.64373499999,1.0272158333333332,1034.93838,568.2,-73431.677,1.02293
1036.22547,567.95,-74415.99347,1.01912,1035.269166666667,568.4,-72764.34379500001,1.021945,1034.93292,568.3,-73064.64374,1.02295
1036.11485,568.05,-74035.61354,1.01945,1035.7833333333335,568.5,-72363.94387500001,1.0204020833333332,1034.84861,568.4,-72730.97714,1.02319
1035.87443,568.15,-73675.25361,1.02016,1034.825,568.6,-72063.643935,1.02327,1035.2925,568.5,-72397.31054,1.02187
1035.51722,568.25,-73324.90368,1.02122,1033.3462500000003,568.7,-71763.34399500003,1.0276570833333334,1034.65153,568.6,-72063.64394,1.02378
1035.44397,568.35,-72964.54376,1.02143,1035.7620833333335,568.8,-71362.944075,1.0204591666666665,1034.64444,568.7,-71729.97734,1.0238
1035.30293,568.45,-72594.17383,1.02184,1035.610416666667,568.9,-70962.54415500003,1.02090125,1034.90625,568.8,-71362.94408,1.02301
1035.02381,568.55,-72223.8039,1.02266,1034.8266666666668,569.0,-70662.24421500001,1.0232175,1035.39972,568.9,-70995.91082,1.02153
1035.0795,568.65,-71863.44398,1.0225,1035.8425000000002,569.1,-70261.844295,1.0202541666666665,1035.42653,569.0,-70628.87756,1.02146
1034.86888,568.75,-71513.09405,1.02313,1033.93,569.2,-69861.44437499999,1.0259383333333334,1034.86639,569.1,-70261.8443,1.02314
1034.99079,568.85,-71162.74412,1.02277,1034.7125000000003,569.3,-69561.14443500001,1.0236304166666668,1034.82833,569.2,-69894.81104,1.02327
1035.03096,568.95,-70792.37419,1.02265,1035.6708333333333,569.4,-69060.64453500001,1.0207780555555552,1034.77111,569.3,-69494.41112,1.02345
1034.74779,569.05,-70422.00426,1.0235,1032.9516666666666,569.5,-68660.244615,1.02885,1034.445,569.4,-69094.0112,1.02442
1034.69421,569.15,-70041.62434,1.02365,1034.2891666666671,569.6,-68259.844695,1.0248341666666665,1034.30389,569.5,-68660.24462,1.02482
1034.75042,569.25,-69671.25441,1.02349,1033.9083333333335,569.7,-68059.64473500001,1.0260041666666666,1033.71639,569.6,-68326.57802,1.02656
1034.74917,569.35,-69290.87449,1.02349,1035.7495833333335,569.8,-67559.144835,1.020525,1034.64903,569.7,-67959.54476,1.02379
1034.65563,569.45,-68910.49456,1.02378,1034.6750000000004,569.9,-67158.74491499999,1.0237191666666667,1034.77764,569.8,-67592.5115,1.02342
1034.53013,569.55,-68520.10464,1.02416,1033.571666666667,570.0,-66758.34499499999,1.0270345833333334,1034.66542,569.9,-67158.74492,1.02376
1034.48488,569.65,-68119.70472,1.02429,1035.3900000000003,570.1,-66257.84509500001,1.0215672222222223,1034.54556,570.0,-66724.97834,1.02411
1034.50381,569.76,-67689.27481,1.02423,1034.1193749999998,570.3,-65557.145235,1.025370625,1034.36035,570.13333,-66191.11178,1.02466
1034.27923,569.87,-67238.8249,1.0249,1032.466666666667,570.4,-65056.64533500001,1.0303091666666668,1033.99201,570.26667,-65623.87856,1.02575
1034.02501,569.98,-66798.38499,1.02566,1033.128611111111,570.5,-64656.24541500001,1.0283666666666664,1033.23822,570.4,-65090.012,1.02802
1034.09901,570.09,-66337.92508,1.02544,1033.691666666667,570.6,-64055.64553500003,1.0266424999999997,1033.09565,570.5,-64589.5121,1.02844
1034.10847,570.2,-65897.48517,1.02541,1034.3837500000004,570.7,-63855.44557499999,1.0245745833333335,1033.73468,570.6,-64189.11218,1.02653
1034.01673,570.31,-65163.41865,1.02568,1032.9909722222212,570.8,-60718.979535000006,1.0287186111111113,1033.6888,570.7,-62876.69022,1.02665
1033.77597,570.42,-64370.12631,1.0264,1033.3419791666663,570.9,-59626.22142000001,1.027661875,1033.57223,570.8,-61400.21551,1.02699
1033.5985,570.53,-63684.44144,1.02693,1032.9003124999997,571.0,-60301.896285,1.0290078124999995,1033.07775,570.9,-60215.69908,1.02846
1033.38831,570.64,-62968.01159,1.02755,1031.4697619047618,571.1,-59594.04642642858,1.0333094047619051,1032.57068,571.0,-59840.72138,1.02999
1032.98417,570.75,-62304.49172,1.02877,1031.3485714285714,571.2,-59622.646420714285,1.0336966666666667,1031.90622,571.1,-59839.52971,1.032
